"ID","Label","Probability","Threshold","Acceptable"
"MORA_9_NBR_1987_2023_2019_722","Fire",52.08,0,"yes"
"MORA_9_NBR_1987_2023_2019_791","Fire",24.16,0,"yes"
"MORA_9_NBR_1987_2023_2019_842","Fire",50.28,0,"yes"
"MORA_9_NBR_1987_2023_2019_864","Fire",49.06,0,"yes"
"MORA_9_NBR_1987_2023_2019_972","Fire",38.04,0,"yes"
"MORA_9_NBR_1987_2023_2019_973","Fire",37.24,0,"yes"
"MORA_9_NBR_1987_2023_2020_202","Fire",32.96,0,"yes"
"MORA_9_NBR_1987_2023_2020_203","Progressive Defoliation",34.4,0,"yes"
"MORA_9_NBR_1987_2023_2020_242","Riparian",22.32,0,"yes"
"MORA_9_NBR_1987_2023_2020_250","Progressive Defoliation",29.06,0,"yes"
"MORA_9_NBR_1987_2023_2020_262","Progressive Defoliation",25.46,0,"yes"
"MORA_9_NBR_1987_2023_2020_282","Fire",27.3,0,"yes"
"MORA_9_NBR_1987_2023_2020_382","Progressive Defoliation",22.64,0,"yes"
"MORA_9_NBR_1987_2023_2020_412","Fire",42.82,0,"yes"
"MORA_9_NBR_1987_2023_2020_656","Fire",34.02,0,"yes"
"MORA_9_NBR_1987_2023_2020_918","Fire",46.82,0,"yes"
"MORA_9_NBR_1987_2023_2021_389","Inter-annual Variability",38.18,40,"no"
"MORA_9_NBR_1987_2023_2021_876","Riparian",24.74,0,"yes"
"MORA_9_NBR_1987_2023_2021_895","Fire",37.78,0,"yes"
"MORA_9_NBR_1987_2023_2022_140","Fire",31.5,0,"yes"
"MORA_9_NBR_1987_2023_2022_167","Inter-annual Variability",34.72,40,"no"
"MORA_9_NBR_1987_2023_2022_169","Inter-annual Variability",47.8,40,"yes"
"MORA_9_NBR_1987_2023_2022_202","Inter-annual Variability",30.72,40,"no"
"MORA_9_NBR_1987_2023_2022_235","Riparian",22.9,0,"yes"
"MORA_9_NBR_1987_2023_2022_400","Fire",22.06,0,"yes"
"MORA_9_NBR_1987_2023_2022_440","Avalanche",31.76,60,"no"
"MORA_9_NBR_1987_2023_2022_443","Inter-annual Variability",36.72,40,"no"
"MORA_9_NBR_1987_2023_2022_467","Inter-annual Variability",19.9,40,"no"
"MORA_9_NBR_1987_2023_2022_487","Fire",21.94,0,"yes"
"MORA_9_NBR_1987_2023_2022_494","Fire",20.64,0,"yes"
"MORA_9_NBR_1987_2023_2022_496","Inter-annual Variability",21.5,40,"no"
"MORA_9_NBR_1987_2023_2022_513","Riparian",19.86,0,"yes"
"MORA_9_NBR_1987_2023_2022_542","Fire",35.98,0,"yes"
"MORA_9_NBR_1987_2023_2022_546","Fire",31.28,0,"yes"
"MORA_9_NBR_1987_2023_2022_555","Fire",22.88,0,"yes"
"MORA_9_NBR_1987_2023_2022_558","Fire",23.56,0,"yes"
"MORA_9_NBR_1987_2023_2001_717","Inter-annual Variability",51.3,40,"yes"
"MORA_9_NBR_1987_2023_2001_781","Inter-annual Variability",83.3,40,"yes"
"MORA_9_NBR_1987_2023_2001_935","Inter-annual Variability",69.14,40,"yes"
"MORA_9_NBR_1987_2023_2001_984","Inter-annual Variability",53.2,40,"yes"
"MORA_9_NBR_1987_2023_2001_1184","Progressive Defoliation",66.5,0,"yes"
"MORA_9_NBR_1987_2023_2001_1410","Avalanche",27.54,60,"no"
"MORA_9_NBR_1987_2023_2001_1426","Progressive Defoliation",32.34,0,"yes"
"MORA_9_NBR_1987_2023_2001_1478","Progressive Defoliation",30.72,0,"yes"
"MORA_9_NBR_1987_2023_2001_1717","Progressive Defoliation",79.58,0,"yes"
"MORA_9_NBR_1987_2023_2001_1780","Fire",84.16,0,"yes"
"MORA_9_NBR_1987_2023_2001_1800","Fire",82.2,0,"yes"
"MORA_9_NBR_1987_2023_2002_670","Progressive Defoliation",83.12,0,"yes"
"MORA_9_NBR_1987_2023_2002_817","Riparian",79.92,0,"yes"
"MORA_9_NBR_1987_2023_2003_313","Fire",35.14,0,"yes"
"MORA_9_NBR_1987_2023_2003_457","Progressive Defoliation",83.3,0,"yes"
"MORA_9_NBR_1987_2023_2003_509","Progressive Defoliation",31.02,0,"yes"
"MORA_9_NBR_1987_2023_2003_533","Progressive Defoliation",60.22,0,"yes"
"MORA_9_NBR_1987_2023_2003_605","Progressive Defoliation",66.52,0,"yes"
"MORA_9_NBR_1987_2023_2003_614","Progressive Defoliation",57.86,0,"yes"
"MORA_9_NBR_1987_2023_2003_625","Progressive Defoliation",76.36,0,"yes"
"MORA_9_NBR_1987_2023_2003_630","Progressive Defoliation",53.64,0,"yes"
"MORA_9_NBR_1987_2023_2003_721","Progressive Defoliation",41.84,0,"yes"
"MORA_9_NBR_1987_2023_2003_722","Progressive Defoliation",83.44,0,"yes"
"MORA_9_NBR_1987_2023_2003_728","Progressive Defoliation",63.74,0,"yes"
"MORA_9_NBR_1987_2023_2003_759","Progressive Defoliation",56.96,0,"yes"
"MORA_9_NBR_1987_2023_2003_761","Progressive Defoliation",69.22,0,"yes"
"MORA_9_NBR_1987_2023_2003_915","Progressive Defoliation",77.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_933","Progressive Defoliation",82.1,0,"yes"
"MORA_9_NBR_1987_2023_2003_1043","Progressive Defoliation",86.92,0,"yes"
"MORA_9_NBR_1987_2023_2003_1053","Progressive Defoliation",93.36,0,"yes"
"MORA_9_NBR_1987_2023_2003_1085","Progressive Defoliation",79.84,0,"yes"
"MORA_9_NBR_1987_2023_2003_1121","Progressive Defoliation",86.4,0,"yes"
"MORA_9_NBR_1987_2023_2003_1345","Fire",45.06,0,"yes"
"MORA_9_NBR_1987_2023_2003_1439","Fire",55.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_1447","Progressive Defoliation",40.9,0,"yes"
"MORA_9_NBR_1987_2023_2003_1449","Progressive Defoliation",72.38,0,"yes"
"MORA_9_NBR_1987_2023_2003_1450","Progressive Defoliation",58.86,0,"yes"
"MORA_9_NBR_1987_2023_2003_1458","Progressive Defoliation",71.88,0,"yes"
"MORA_9_NBR_1987_2023_2003_1459","Progressive Defoliation",58.7,0,"yes"
"MORA_9_NBR_1987_2023_2003_1462","Progressive Defoliation",77.62,0,"yes"
"MORA_9_NBR_1987_2023_2003_1468","Progressive Defoliation",82.82,0,"yes"
"MORA_9_NBR_1987_2023_2003_1475","Progressive Defoliation",66.4,0,"yes"
"MORA_9_NBR_1987_2023_2003_1483","Progressive Defoliation",87.1,0,"yes"
"MORA_9_NBR_1987_2023_2003_1496","Progressive Defoliation",88.02,0,"yes"
"MORA_9_NBR_1987_2023_2003_1514","Progressive Defoliation",74.36,0,"yes"
"MORA_9_NBR_1987_2023_2003_1535","Progressive Defoliation",75.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_1641","Progressive Defoliation",82.98,0,"yes"
"MORA_9_NBR_1987_2023_2003_1647","Progressive Defoliation",80.88,0,"yes"
"MORA_9_NBR_1987_2023_2003_1655","Progressive Defoliation",70.94,0,"yes"
"MORA_9_NBR_1987_2023_2003_1658","Progressive Defoliation",80.58,0,"yes"
"MORA_9_NBR_1987_2023_2003_1660","Progressive Defoliation",82.52,0,"yes"
"MORA_9_NBR_1987_2023_2003_1662","Progressive Defoliation",84.76,0,"yes"
"MORA_9_NBR_1987_2023_2004_396","Riparian",93.1,0,"yes"
"MORA_9_NBR_1987_2023_2004_416","Riparian",70.56,0,"yes"
"MORA_9_NBR_1987_2023_2004_537","Riparian",99.68,0,"yes"
"MORA_9_NBR_1987_2023_2004_572","Riparian",89.36,0,"yes"
"MORA_9_NBR_1987_2023_2004_838","Progressive Defoliation",94.72,0,"yes"
"MORA_9_NBR_1987_2023_2004_848","Progressive Defoliation",83.1,0,"yes"
"MORA_9_NBR_1987_2023_2004_871","Progressive Defoliation",62.44,0,"yes"
"MORA_9_NBR_1987_2023_2004_909","Progressive Defoliation",85.02,0,"yes"
"MORA_9_NBR_1987_2023_2004_931","Progressive Defoliation",35.78,0,"yes"
"MORA_9_NBR_1987_2023_2004_947","Progressive Defoliation",87.02,0,"yes"
"MORA_9_NBR_1987_2023_2004_951","Progressive Defoliation",83.06,0,"yes"
"MORA_9_NBR_1987_2023_2004_963","Progressive Defoliation",74.24,0,"yes"
"MORA_9_NBR_1987_2023_2004_998","Progressive Defoliation",92.26,0,"yes"
"MORA_9_NBR_1987_2023_2005_247","Fire",80.28,0,"yes"
"MORA_9_NBR_1987_2023_2005_269","Inter-annual Variability",86.84,40,"yes"
"MORA_9_NBR_1987_2023_2005_359","Inter-annual Variability",93.8,40,"yes"
"MORA_9_NBR_1987_2023_2005_592","Progressive Defoliation",62.76,0,"yes"
"MORA_9_NBR_1987_2023_2005_694","Fire",83.78,0,"yes"
"MORA_9_NBR_1987_2023_2006_291","Progressive Defoliation",65.04,0,"yes"
"MORA_9_NBR_1987_2023_2006_297","Progressive Defoliation",86.34,0,"yes"
"MORA_9_NBR_1987_2023_2006_299","Progressive Defoliation",75.88,0,"yes"
"MORA_9_NBR_1987_2023_2006_335","Riparian",87.46,0,"yes"
"MORA_9_NBR_1987_2023_2006_414","Progressive Defoliation",70.16,0,"yes"
"MORA_9_NBR_1987_2023_2006_417","Progressive Defoliation",92.24,0,"yes"
"MORA_9_NBR_1987_2023_2006_423","Progressive Defoliation",86.26,0,"yes"
"MORA_9_NBR_1987_2023_2006_429","Progressive Defoliation",89.44,0,"yes"
"MORA_9_NBR_1987_2023_2006_452","Progressive Defoliation",85.84,0,"yes"
"MORA_9_NBR_1987_2023_2006_457","Progressive Defoliation",68.42,0,"yes"
"MORA_9_NBR_1987_2023_2006_474","Progressive Defoliation",51.48,0,"yes"
"MORA_9_NBR_1987_2023_2006_498","Progressive Defoliation",51.3,0,"yes"
"MORA_9_NBR_1987_2023_2006_553","Progressive Defoliation",49.16,0,"yes"
"MORA_9_NBR_1987_2023_2006_556","Progressive Defoliation",69.82,0,"yes"
"MORA_9_NBR_1987_2023_2006_562","Progressive Defoliation",66.36,0,"yes"
"MORA_9_NBR_1987_2023_2006_578","Progressive Defoliation",77.5,0,"yes"
"MORA_9_NBR_1987_2023_2006_595","Progressive Defoliation",70.08,0,"yes"
"MORA_9_NBR_1987_2023_2006_610","Progressive Defoliation",89.56,0,"yes"
"MORA_9_NBR_1987_2023_2006_623","Progressive Defoliation",78.82,0,"yes"
"MORA_9_NBR_1987_2023_2006_716","Progressive Defoliation",67.14,0,"yes"
"MORA_9_NBR_1987_2023_2006_732","Progressive Defoliation",69.94,0,"yes"
"MORA_9_NBR_1987_2023_2006_773","Progressive Defoliation",90.48,0,"yes"
"MORA_9_NBR_1987_2023_2006_816","Progressive Defoliation",80.56,0,"yes"
"MORA_9_NBR_1987_2023_2006_863","Riparian",80.14,0,"yes"
"MORA_9_NBR_1987_2023_2006_877","Riparian",85.54,0,"yes"
"MORA_9_NBR_1987_2023_2006_920","Riparian",79.78,0,"yes"
"MORA_9_NBR_1987_2023_2006_921","Progressive Defoliation",77.06,0,"yes"
"MORA_9_NBR_1987_2023_2006_977","Riparian",81.86,0,"yes"
"MORA_9_NBR_1987_2023_2006_987","Progressive Defoliation",86.04,0,"yes"
"MORA_9_NBR_1987_2023_2006_1002","Riparian",90.24,0,"yes"
"MORA_9_NBR_1987_2023_2006_1055","Progressive Defoliation",84.98,0,"yes"
"MORA_9_NBR_1987_2023_2006_1056","Progressive Defoliation",78.24,0,"yes"
"MORA_9_NBR_1987_2023_2006_1062","Progressive Defoliation",80.94,0,"yes"
"MORA_9_NBR_1987_2023_2006_1065","Progressive Defoliation",76.56,0,"yes"
"MORA_9_NBR_1987_2023_2006_1087","Progressive Defoliation",80.54,0,"yes"
"MORA_9_NBR_1987_2023_2006_1130","Progressive Defoliation",92.34,0,"yes"
"MORA_9_NBR_1987_2023_2006_1145","Progressive Defoliation",78.18,0,"yes"
"MORA_9_NBR_1987_2023_2006_1173","Progressive Defoliation",82.66,0,"yes"
"MORA_9_NBR_1987_2023_2006_1202","Progressive Defoliation",77.56,0,"yes"
"MORA_9_NBR_1987_2023_2006_1206","Progressive Defoliation",80.6,0,"yes"
"MORA_9_NBR_1987_2023_2006_1210","Progressive Defoliation",75.46,0,"yes"
"MORA_9_NBR_1987_2023_2006_1240","Progressive Defoliation",85.38,0,"yes"
"MORA_9_NBR_1987_2023_2006_1316","Progressive Defoliation",76.38,0,"yes"
"MORA_9_NBR_1987_2023_2006_1355","Progressive Defoliation",74.5,0,"yes"
"MORA_9_NBR_1987_2023_2006_1362","Fire",72.78,0,"yes"
"MORA_9_NBR_1987_2023_2006_1375","Progressive Defoliation",73.74,0,"yes"
"MORA_9_NBR_1987_2023_2007_345","Riparian",93.7,0,"yes"
"MORA_9_NBR_1987_2023_2007_371","Riparian",98.54,0,"yes"
"MORA_9_NBR_1987_2023_2007_386","Riparian",98.42,0,"yes"
"MORA_9_NBR_1987_2023_2007_395","Riparian",99.32,0,"yes"
"MORA_9_NBR_1987_2023_2007_403","Riparian",99.28,0,"yes"
"MORA_9_NBR_1987_2023_2007_407","Riparian",99.5,0,"yes"
"MORA_9_NBR_1987_2023_2007_492","Riparian",95.4,0,"yes"
"MORA_9_NBR_1987_2023_2007_500","Riparian",97.52,0,"yes"
"MORA_9_NBR_1987_2023_2007_507","Riparian",95.36,0,"yes"
"MORA_9_NBR_1987_2023_2007_890","Riparian",93.1,0,"yes"
"MORA_9_NBR_1987_2023_2007_912","Riparian",98.68,0,"yes"
"MORA_9_NBR_1987_2023_2007_1015","Riparian",92.04,0,"yes"
"MORA_9_NBR_1987_2023_2007_1029","Riparian",87.34,0,"yes"
"MORA_9_NBR_1987_2023_2008_244","Riparian",78.9,0,"yes"
"MORA_9_NBR_1987_2023_2008_268","Riparian",84.08,0,"yes"
"MORA_9_NBR_1987_2023_2008_500","Fire",87.72,0,"yes"
"MORA_9_NBR_1987_2023_2010_332","Fire",33.9,0,"yes"
"MORA_9_NBR_1987_2023_2013_491","Inter-annual Variability",49.32,40,"yes"
"MORA_9_NBR_1987_2023_2013_499","Inter-annual Variability",71.88,40,"yes"
"MORA_9_NBR_1987_2023_2014_248","Fire",97.38,0,"yes"
"MORA_9_NBR_1987_2023_1987_1397","Inter-annual Variability",69.7,40,"yes"
"MORA_9_NBR_1987_2023_1987_1467","Inter-annual Variability",63.3,40,"yes"
"MORA_9_NBR_1987_2023_1987_1471","Inter-annual Variability",49.56,40,"yes"
"MORA_9_NBR_1987_2023_1987_1503","Inter-annual Variability",70.98,40,"yes"
"MORA_9_NBR_1987_2023_1987_1539","Inter-annual Variability",67.42,40,"yes"
"MORA_9_NBR_1987_2023_1987_1543","Inter-annual Variability",65.7,40,"yes"
"MORA_9_NBR_1987_2023_1987_1585","Inter-annual Variability",70.46,40,"yes"
"MORA_9_NBR_1987_2023_1987_1608","Inter-annual Variability",69.04,40,"yes"
"MORA_9_NBR_1987_2023_1987_1653","Inter-annual Variability",73.94,40,"yes"
"MORA_9_NBR_1987_2023_1987_1747","Inter-annual Variability",69.74,40,"yes"
"MORA_9_NBR_1987_2023_1987_1772","Fire",81.5,0,"yes"
"MORA_9_NBR_1987_2023_1987_1838","Inter-annual Variability",75.7,40,"yes"
"MORA_9_NBR_1987_2023_1987_1912","Inter-annual Variability",71,40,"yes"
"MORA_9_NBR_1987_2023_1987_1990","Inter-annual Variability",38.56,40,"no"
"MORA_9_NBR_1987_2023_1987_2020","Inter-annual Variability",65.14,40,"yes"
"MORA_9_NBR_1987_2023_1987_2044","Inter-annual Variability",72.94,40,"yes"
"MORA_9_NBR_1987_2023_1987_2137","Inter-annual Variability",74.8,40,"yes"
"MORA_9_NBR_1987_2023_1987_2640","Inter-annual Variability",70.82,40,"yes"
"MORA_9_NBR_1987_2023_1987_2673","Inter-annual Variability",33.52,40,"no"
"MORA_9_NBR_1987_2023_1987_2686","Inter-annual Variability",74.64,40,"yes"
"MORA_9_NBR_1987_2023_1987_2761","Inter-annual Variability",64.7,40,"yes"
"MORA_9_NBR_1987_2023_1987_3319","Inter-annual Variability",39.44,40,"no"
"MORA_9_NBR_1987_2023_1987_3405","Inter-annual Variability",54.04,40,"yes"
"MORA_9_NBR_1987_2023_1987_3742","Inter-annual Variability",31.18,40,"no"
"MORA_9_NBR_1987_2023_1987_3835","Inter-annual Variability",35.26,40,"no"
"MORA_9_NBR_1987_2023_1987_4577","Fire",27.92,0,"yes"
"MORA_9_NBR_1987_2023_1989_287","Clearing",67.5,40,"yes"
"MORA_9_NBR_1987_2023_1989_373","Inter-annual Variability",99.92,40,"yes"
"MORA_9_NBR_1987_2023_1989_499","Riparian",87.84,0,"yes"
"MORA_9_NBR_1987_2023_1991_516","Inter-annual Variability",55.22,40,"yes"
"MORA_9_NBR_1987_2023_1995_701","Fire",90.92,0,"yes"
"MORA_9_NBR_1987_2023_1995_718","Fire",90.7,0,"yes"
"MORA_9_NBR_1987_2023_1998_521","Inter-annual Variability",97.56,40,"yes"
"MORA_9_NBR_1987_2023_1998_840","Fire",77.28,0,"yes"
"MORA_9_NBR_1987_2023_2000_1768","Progressive Defoliation",83.44,0,"yes"
"MORA_9_NBR_1987_2023_2015_278","Inter-annual Variability",91.98,40,"yes"
"MORA_9_NBR_1987_2023_2015_819","Inter-annual Variability",88.3,40,"yes"
"MORA_9_NBR_1987_2023_2019_240","Tree Toppling",28.24,70,"no"
"MORA_9_NBR_1987_2023_2019_526","Fire",42.5,0,"yes"
"MORA_9_NBR_1987_2023_2019_751","Fire",23.88,0,"yes"
"MORA_9_NBR_1987_2023_2020_392","Tree Toppling",25.58,70,"no"
"MORA_9_NBR_1987_2023_2021_290","Inter-annual Variability",37.82,40,"no"
"MORA_9_NBR_1987_2023_2021_357","Inter-annual Variability",34.9,40,"no"
"MORA_9_NBR_1987_2023_2021_361","Inter-annual Variability",34.56,40,"no"
"MORA_9_NBR_1987_2023_2021_382","Inter-annual Variability",29.28,40,"no"
"MORA_9_NBR_1987_2023_2021_402","Inter-annual Variability",36.7,40,"no"
"MORA_9_NBR_1987_2023_2021_411","Inter-annual Variability",34.62,40,"no"
"MORA_9_NBR_1987_2023_2001_574","Fire",50.56,0,"yes"
"MORA_9_NBR_1987_2023_2001_736","Inter-annual Variability",83.8,40,"yes"
"MORA_9_NBR_1987_2023_2001_769","Avalanche",42.24,60,"no"
"MORA_9_NBR_1987_2023_2001_794","Progressive Defoliation",74.74,0,"yes"
"MORA_9_NBR_1987_2023_2001_795","Progressive Defoliation",47.16,0,"yes"
"MORA_9_NBR_1987_2023_2001_804","Progressive Defoliation",85.8,0,"yes"
"MORA_9_NBR_1987_2023_2001_805","Progressive Defoliation",40.56,0,"yes"
"MORA_9_NBR_1987_2023_2001_813","Avalanche",30.76,60,"no"
"MORA_9_NBR_1987_2023_2001_899","Progressive Defoliation",86.8,0,"yes"
"MORA_9_NBR_1987_2023_2001_920","Inter-annual Variability",92.58,40,"yes"
"MORA_9_NBR_1987_2023_2001_1084","Progressive Defoliation",65.36,0,"yes"
"MORA_9_NBR_1987_2023_2001_1196","Progressive Defoliation",81.96,0,"yes"
"MORA_9_NBR_1987_2023_2001_1197","Progressive Defoliation",75.66,0,"yes"
"MORA_9_NBR_1987_2023_2001_1229","Progressive Defoliation",72.42,0,"yes"
"MORA_9_NBR_1987_2023_2001_1295","Progressive Defoliation",79.82,0,"yes"
"MORA_9_NBR_1987_2023_2001_1301","Progressive Defoliation",74.96,0,"yes"
"MORA_9_NBR_1987_2023_2001_1364","Progressive Defoliation",37,0,"yes"
"MORA_9_NBR_1987_2023_2001_1365","Progressive Defoliation",62.7,0,"yes"
"MORA_9_NBR_1987_2023_2001_1370","Progressive Defoliation",72.36,0,"yes"
"MORA_9_NBR_1987_2023_2001_1404","Progressive Defoliation",77.14,0,"yes"
"MORA_9_NBR_1987_2023_2001_1415","Progressive Defoliation",52.4,0,"yes"
"MORA_9_NBR_1987_2023_2001_1418","Progressive Defoliation",68.14,0,"yes"
"MORA_9_NBR_1987_2023_2001_1428","Progressive Defoliation",47.4,0,"yes"
"MORA_9_NBR_1987_2023_2001_1436","Progressive Defoliation",75.54,0,"yes"
"MORA_9_NBR_1987_2023_2001_1438","Progressive Defoliation",90.84,0,"yes"
"MORA_9_NBR_1987_2023_2001_1443","Progressive Defoliation",85.04,0,"yes"
"MORA_9_NBR_1987_2023_2001_1448","Avalanche",36.24,60,"no"
"MORA_9_NBR_1987_2023_2001_1457","Progressive Defoliation",73.72,0,"yes"
"MORA_9_NBR_1987_2023_2001_1468","Progressive Defoliation",88.58,0,"yes"
"MORA_9_NBR_1987_2023_2001_1474","Progressive Defoliation",78.2,0,"yes"
"MORA_9_NBR_1987_2023_2001_1487","Progressive Defoliation",78.4,0,"yes"
"MORA_9_NBR_1987_2023_2001_1525","Progressive Defoliation",44.76,0,"yes"
"MORA_9_NBR_1987_2023_2001_1527","Progressive Defoliation",66.16,0,"yes"
"MORA_9_NBR_1987_2023_2001_1530","Progressive Defoliation",91.02,0,"yes"
"MORA_9_NBR_1987_2023_2001_1631","Fire",50.04,0,"yes"
"MORA_9_NBR_1987_2023_2001_1632","Progressive Defoliation",49.96,0,"yes"
"MORA_9_NBR_1987_2023_2001_1761","Progressive Defoliation",71.48,0,"yes"
"MORA_9_NBR_1987_2023_2001_1764","Progressive Defoliation",54.6,0,"yes"
"MORA_9_NBR_1987_2023_2001_1923","Progressive Defoliation",74.62,0,"yes"
"MORA_9_NBR_1987_2023_2002_314","Progressive Defoliation",87.18,0,"yes"
"MORA_9_NBR_1987_2023_2002_319","Progressive Defoliation",91.38,0,"yes"
"MORA_9_NBR_1987_2023_2002_349","Progressive Defoliation",85.96,0,"yes"
"MORA_9_NBR_1987_2023_2002_383","Progressive Defoliation",90.88,0,"yes"
"MORA_9_NBR_1987_2023_2002_425","Progressive Defoliation",85.42,0,"yes"
"MORA_9_NBR_1987_2023_2002_496","Progressive Defoliation",82.24,0,"yes"
"MORA_9_NBR_1987_2023_2003_907","Progressive Defoliation",79.04,0,"yes"
"MORA_9_NBR_1987_2023_2003_925","Progressive Defoliation",87.1,0,"yes"
"MORA_9_NBR_1987_2023_2003_1020","Progressive Defoliation",96.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_1031","Progressive Defoliation",98.18,0,"yes"
"MORA_9_NBR_1987_2023_2003_1183","Progressive Defoliation",98.26,0,"yes"
"MORA_9_NBR_1987_2023_2003_1208","Progressive Defoliation",87.38,0,"yes"
"MORA_9_NBR_1987_2023_2003_1277","Progressive Defoliation",71.86,0,"yes"
"MORA_9_NBR_1987_2023_2003_1336","Fire",49.88,0,"yes"
"MORA_9_NBR_1987_2023_2003_1369","Fire",90.82,0,"yes"
"MORA_9_NBR_1987_2023_2003_1429","Progressive Defoliation",52.8,0,"yes"
"MORA_9_NBR_1987_2023_2004_307","Progressive Defoliation",67.08,0,"yes"
"MORA_9_NBR_1987_2023_2004_326","Progressive Defoliation",81.54,0,"yes"
"MORA_9_NBR_1987_2023_2004_787","Progressive Defoliation",95.78,0,"yes"
"MORA_9_NBR_1987_2023_2004_811","Progressive Defoliation",83.02,0,"yes"
"MORA_9_NBR_1987_2023_2004_821","Progressive Defoliation",76.3,0,"yes"
"MORA_9_NBR_1987_2023_2004_831","Progressive Defoliation",95.08,0,"yes"
"MORA_9_NBR_1987_2023_2004_833","Progressive Defoliation",94.08,0,"yes"
"MORA_9_NBR_1987_2023_2004_836","Progressive Defoliation",97.18,0,"yes"
"MORA_9_NBR_1987_2023_2004_852","Progressive Defoliation",62.36,0,"yes"
"MORA_9_NBR_1987_2023_2004_862","Progressive Defoliation",95.48,0,"yes"
"MORA_9_NBR_1987_2023_2004_885","Progressive Defoliation",93.7,0,"yes"
"MORA_9_NBR_1987_2023_2004_888","Progressive Defoliation",97.1,0,"yes"
"MORA_9_NBR_1987_2023_2004_898","Progressive Defoliation",97.54,0,"yes"
"MORA_9_NBR_1987_2023_2004_917","Progressive Defoliation",86.16,0,"yes"
"MORA_9_NBR_1987_2023_2004_932","Progressive Defoliation",94.16,0,"yes"
"MORA_9_NBR_1987_2023_2004_943","Progressive Defoliation",90.2,0,"yes"
"MORA_9_NBR_1987_2023_2004_1002","Progressive Defoliation",52.34,0,"yes"
"MORA_9_NBR_1987_2023_2004_1010","Progressive Defoliation",93.3,0,"yes"
"MORA_9_NBR_1987_2023_2006_572","Progressive Defoliation",87.7,0,"yes"
"MORA_9_NBR_1987_2023_2006_1088","Progressive Defoliation",83.76,0,"yes"
"MORA_9_NBR_1987_2023_2012_394","Inter-annual Variability",94.9,40,"yes"
"MORA_9_NBR_1987_2023_2012_755","Inter-annual Variability",91.22,40,"yes"
"MORA_9_NBR_1987_2023_2013_577","Inter-annual Variability",51.92,40,"yes"
"MORA_9_NBR_1987_2023_2013_631","Inter-annual Variability",82.12,40,"yes"
"MORA_9_NBR_1987_2023_2014_146","Inter-annual Variability",81.44,40,"yes"
"MORA_9_NBR_1987_2023_1987_1166","Clearing",75.14,40,"yes"
"MORA_9_NBR_1987_2023_1987_1464","Inter-annual Variability",78.5,40,"yes"
"MORA_9_NBR_1987_2023_1987_1970","Fire",39.78,0,"yes"
"MORA_9_NBR_1987_2023_1987_1994","Inter-annual Variability",23.32,40,"no"
"MORA_9_NBR_1987_2023_1987_2184","Inter-annual Variability",38.66,40,"no"
"MORA_9_NBR_1987_2023_1987_2732","Riparian",64.56,0,"yes"
"MORA_9_NBR_1987_2023_1987_3804","Inter-annual Variability",50.1,40,"yes"
"MORA_9_NBR_1987_2023_1987_4114","Inter-annual Variability",63.68,40,"yes"
"MORA_9_NBR_1987_2023_1990_386","Inter-annual Variability",55.24,40,"yes"
"MORA_9_NBR_1987_2023_1990_430","Inter-annual Variability",51.76,40,"yes"
"MORA_9_NBR_1987_2023_1991_520","Inter-annual Variability",55.18,40,"yes"
"MORA_9_NBR_1987_2023_1998_555","Inter-annual Variability",97.12,40,"yes"
"MORA_9_NBR_1987_2023_2000_1732","Progressive Defoliation",72.66,0,"yes"
"MORA_9_NBR_1987_2023_2000_1737","Progressive Defoliation",48.58,0,"yes"
"MORA_9_NBR_1987_2023_2000_1773","Progressive Defoliation",75.98,0,"yes"
"MORA_9_NBR_1987_2023_2000_1790","Progressive Defoliation",89.02,0,"yes"
"MORA_9_NBR_1987_2023_2000_1806","Progressive Defoliation",66.96,0,"yes"
"MORA_9_NBR_1987_2023_2000_1818","Progressive Defoliation",46.3,0,"yes"
"MORA_9_NBR_1987_2023_2000_1857","Progressive Defoliation",85.56,0,"yes"
"MORA_9_NBR_1987_2023_2000_1957","Progressive Defoliation",77,0,"yes"
"MORA_9_NBR_1987_2023_2000_1969","Progressive Defoliation",74.34,0,"yes"
"MORA_9_NBR_1987_2023_2000_1989","Progressive Defoliation",85.8,0,"yes"
"MORA_9_NBR_1987_2023_2015_805","Inter-annual Variability",77.92,40,"yes"
"MORA_9_NBR_1987_2023_2018_538","Inter-annual Variability",88.74,40,"yes"
"MORA_9_NBR_1987_2023_2019_773","Fire",18.1,0,"yes"
"MORA_9_NBR_1987_2023_2020_840","Inter-annual Variability",44.94,40,"yes"
"MORA_9_NBR_1987_2023_2001_503","Progressive Defoliation",96.54,0,"yes"
"MORA_9_NBR_1987_2023_2001_512","Progressive Defoliation",83.2,0,"yes"
"MORA_9_NBR_1987_2023_2001_513","Progressive Defoliation",93.86,0,"yes"
"MORA_9_NBR_1987_2023_2001_537","Progressive Defoliation",59.06,0,"yes"
"MORA_9_NBR_1987_2023_2001_543","Progressive Defoliation",78.92,0,"yes"
"MORA_9_NBR_1987_2023_2001_552","Progressive Defoliation",60.52,0,"yes"
"MORA_9_NBR_1987_2023_2001_648","Progressive Defoliation",94.46,0,"yes"
"MORA_9_NBR_1987_2023_2001_659","Progressive Defoliation",86.9,0,"yes"
